Transaction_ID,Date,Customer_Name,Product,Total_Items,Total_Cost,Payment_Method,City,Store_Type,Discount_Applied,Customer_Category,Season,Promotion
1000001009,1/11/2022 21:19,Kevin Young,"['Cheese', 'Broom', 'Sponges', 'Honey', 'Paper Towels']",1,10.78,Mobile Payment,Seattle,Supermarket,FALSE,Young Adult,Winter,BOGO (Buy One Get One)
1000001010,10/14/2022 21:55,Shannon Garcia,"['Water', 'Iron', 'Jam', 'Pickles']",2,35.58,Mobile Payment,Los Angeles,Specialty Store,FALSE,Middle-Aged,Winter,Discount on Selected Items
1000001011,9/24/2020 16:59,David Williamson,"['Bath Towels', 'Cleaning Rags', 'Tissues', 'Bath Towels']",9,38.48,Debit Card,Los Angeles,Supermarket,TRUE,Young Adult,Fall,None
1000001012,3/2/2020 18:06,Theresa Ballard,['Beef'],10,56.15,Credit Card,Houston,Convenience Store,TRUE,Senior Citizen,Fall,Discount on Selected Items
1000001013,3/13/2024 15:00,Michael Taylor,"['Ketchup', 'Cereal Bars']",1,56.7,Cash,Houston,Department Store,TRUE,Teenager,Winter,BOGO (Buy One Get One)
1000001014,10/27/2023 2:43,Scott Hall,"['Vacuum Cleaner', 'Cheese', 'Cereal Bars', 'Tea']",5,82.57,Cash,Los Angeles,Pharmacy,FALSE,Teenager,Spring,Discount on Selected Items
1000001015,4/21/2023 20:46,Mrs. Kara Brown,"['Jam', 'Olive Oil', 'Salmon', 'Lawn Mower', 'Power Strips']",8,44.88,Credit Card,Los Angeles,Supermarket,FALSE,Senior Citizen,Winter,BOGO (Buy One Get One)
1000001016,8/8/2021 4:27,Larry Burnett,"['Syrup', 'Pancake Mix', 'Hand Sanitizer']",5,11.34,Debit Card,Dallas,Warehouse Club,FALSE,Senior Citizen,Summer,BOGO (Buy One Get One)
1000001017,10/4/2023 13:33,Theresa Daniel,"['Syrup', 'Plant Fertilizer', 'Ironing Board', 'Dishware']",3,8.43,Cash,Dallas,Specialty Store,FALSE,Young Adult,Summer,BOGO (Buy One Get One)
1000001018,4/30/2024 20:14,Terry Hughes,"['Bread', 'Trash Bags', 'Carrots', 'Salmon', 'Carrots']",2,70.5,Debit Card,Seattle,Pharmacy,TRUE,Senior Citizen,Fall,Discount on Selected Items
1000001019,3/23/2023 3:09,Christine Johnson,"['Dustpan', 'Tissues', 'Mop', 'Banana']",7,34.47,Cash,Miami,Warehouse Club,TRUE,Professional,Spring,Discount on Selected Items
1000001020,4/1/2021 6:10,Daniel Nichols,"['Shower Gel', 'Cheese', 'Diapers', 'Sponges']",5,72.79,Mobile Payment,Los Angeles,Convenience Store,TRUE,Homemaker,Summer,BOGO (Buy One Get One)
1000001021,10/2/2022 12:49,Brittany Lynch,"['Hair Gel', 'Coffee', 'Shampoo']",4,40.31,Debit Card,Houston,Convenience Store,FALSE,Young Adult,Summer,Discount on Selected Items
1000001022,5/26/2022 7:31,Kevin Wilson V,['Canned Soup'],1,87.16,Debit Card,Miami,Specialty Store,TRUE,Retiree,Summer,BOGO (Buy One Get One)
1000001023,9/17/2021 19:10,Paul Smith,"['Banana', 'Pancake Mix', 'Beef', 'Laundry Detergent']",7,41.38,Mobile Payment,Houston,Warehouse Club,TRUE,Student,Summer,None
1000001024,9/24/2022 4:44,Joseph Jacobs,"['Vacuum Cleaner', 'Apple']",10,34.38,Mobile Payment,Dallas,Supermarket,TRUE,Professional,Winter,BOGO (Buy One Get One)
1000001025,3/13/2022 13:42,Sara Gray,['Hand Sanitizer'],8,51.17,Cash,Chicago,Department Store,FALSE,Senior Citizen,Fall,BOGO (Buy One Get One)
1000001026,5/1/2024 6:11,Lisa Johnson,"['Bread', 'Paper Towels']",7,16.19,Cash,Boston,Convenience Store,FALSE,Middle-Aged,Summer,Discount on Selected Items
1000001027,11/28/2023 7:28,Paul Hernandez,['Power Strips'],3,57.16,Cash,Los Angeles,Pharmacy,TRUE,Homemaker,Summer,BOGO (Buy One Get One)
1000001028,12/3/2020 15:31,Brian Charles,['Cleaning Spray'],2,8.09,Cash,Dallas,Specialty Store,TRUE,Professional,Summer,BOGO (Buy One Get One)
1000001029,2/21/2021 0:08,Andrea Garcia,"['Pancake Mix', 'Cereal Bars', 'Peanut Butter', 'Toothpaste', 'Deodorant']",3,91.43,Debit Card,Los Angeles,Warehouse Club,TRUE,Teenager,Winter,Discount on Selected Items
1000001030,5/24/2021 22:14,Brian Mccall,['Diapers'],8,97.18,Cash,New York,Pharmacy,TRUE,Professional,Fall,Discount on Selected Items
1000001031,8/22/2021 15:50,Jeffery Murphy,"['Laundry Detergent', 'Spinach', 'Garden Hose', 'Pancake Mix', 'Shampoo']",6,90.09,Credit Card,Miami,Convenience Store,FALSE,Professional,Winter,Discount on Selected Items
1000001032,7/10/2021 21:48,Kenneth Allen,"['Mayonnaise', 'Vacuum Cleaner']",6,58.04,Credit Card,Houston,Pharmacy,FALSE,Teenager,Summer,Discount on Selected Items
1000001033,9/25/2021 23:51,Angela Ramirez,"['Tea', 'Tissues']",2,90.65,Cash,San Francisco,Warehouse Club,FALSE,Senior Citizen,Spring,Discount on Selected Items
1000001034,2/23/2021 10:27,Meagan Reynolds,"['Syrup', 'Toothpaste', 'Toothbrush', 'Pickles']",8,13.88,Cash,Dallas,Supermarket,FALSE,Professional,Summer,Discount on Selected Items
1000001035,3/17/2022 18:02,Amanda Walker,"['Diapers', 'Yogurt', 'Toothbrush', 'Insect Repellent', 'Tuna']",4,99.93,Credit Card,Boston,Department Store,TRUE,Homemaker,Fall,BOGO (Buy One Get One)
1000001036,4/20/2023 10:20,Diane Frye,"['Tissues', 'Orange', 'Shower Gel', 'Cleaning Spray']",4,17.74,Mobile Payment,Houston,Convenience Store,FALSE,Homemaker,Winter,None
1000001037,9/18/2023 8:39,Christopher Smith,"['Chips', 'Chicken', 'Vacuum Cleaner']",8,30.82,Credit Card,New York,Specialty Store,FALSE,Senior Citizen,Spring,BOGO (Buy One Get One)
1000001038,10/13/2023 21:18,Jacqueline Lee,['Soda'],8,8.37,Mobile Payment,Atlanta,Warehouse Club,FALSE,Homemaker,Winter,None
1000001039,5/24/2020 11:42,William Stone,"['Broom', 'Hand Sanitizer', 'Orange']",8,99.82,Debit Card,Los Angeles,Convenience Store,FALSE,Student,Summer,BOGO (Buy One Get One)
1000001040,6/13/2021 22:02,Kimberly Lane,['Cereal Bars'],2,84.96,Credit Card,Dallas,Warehouse Club,TRUE,Young Adult,Winter,BOGO (Buy One Get One)
1000001041,10/20/2023 4:25,Sheila Jackson,"['Butter', 'Milk', 'Tea', 'Bread', 'Canned Soup']",5,84.66,Cash,Los Angeles,Department Store,FALSE,Retiree,Summer,BOGO (Buy One Get One)
1000001042,7/11/2022 7:20,Donna Aguilar,"['Soap', 'Vacuum Cleaner', 'Apple', 'Tuna', 'Orange']",6,42.14,Credit Card,Los Angeles,Department Store,TRUE,Young Adult,Summer,Discount on Selected Items
1000001043,1/15/2021 11:09,Daniel Weaver,"['Toothpaste', 'Dish Soap']",4,82.44,Credit Card,Atlanta,Supermarket,FALSE,Student,Winter,None
1000001044,9/21/2020 9:56,Anita Wilson,"['Pancake Mix', 'Cleaning Rags']",2,22.63,Mobile Payment,Houston,Pharmacy,TRUE,Homemaker,Spring,None
1000001045,1/7/2020 7:13,Hailey Patterson,['Canned Soup'],5,79.24,Credit Card,Dallas,Supermarket,FALSE,Homemaker,Spring,None
1000001046,5/8/2024 6:52,Karen Sheppard,"['Bath Towels', 'Feminine Hygiene Products']",3,46.84,Cash,Los Angeles,Pharmacy,FALSE,Student,Spring,Discount on Selected Items
1000001047,7/27/2023 11:34,Jonathan Andrews,"['Chicken', 'Butter']",4,87.43,Credit Card,Houston,Department Store,TRUE,Senior Citizen,Winter,BOGO (Buy One Get One)
1000001048,5/2/2024 23:37,Andrea Lowe,['Lawn Mower'],4,53.15,Credit Card,Houston,Department Store,TRUE,Young Adult,Winter,BOGO (Buy One Get One)
1000001049,2/7/2022 12:05,Zoe Brown,"['Rice', 'Trash Cans', 'Mustard']",2,49.15,Debit Card,Houston,Convenience Store,TRUE,Retiree,Spring,BOGO (Buy One Get One)
1000001050,6/18/2022 0:36,Steven Michael,"['Water', 'Hair Gel']",4,97.21,Debit Card,Seattle,Specialty Store,TRUE,Professional,Winter,BOGO (Buy One Get One)
1000001051,5/10/2020 22:49,James Green,"['Laundry Detergent', 'Cleaning Rags', 'Spinach']",1,35.59,Credit Card,Seattle,Supermarket,FALSE,Teenager,Winter,BOGO (Buy One Get One)
1000001052,1/16/2021 17:52,Jose Thompson,['Vinegar'],1,43.68,Cash,Dallas,Pharmacy,TRUE,Retiree,Summer,BOGO (Buy One Get One)
1000001053,1/19/2021 19:01,Elizabeth Webster,"['Orange', 'Trash Bags', 'Coffee', 'Eggs']",3,36.31,Credit Card,Seattle,Department Store,TRUE,Homemaker,Spring,BOGO (Buy One Get One)
1000001054,11/11/2023 7:55,Jonathon Morton,"['Shower Gel', 'Pickles', 'Feminine Hygiene Products']",2,61.03,Credit Card,Houston,Convenience Store,FALSE,Retiree,Summer,None
1000001055,2/19/2023 5:02,Jennifer Nguyen,"['Razors', 'Potatoes', 'Rice', 'Diapers']",2,50.31,Debit Card,Miami,Supermarket,TRUE,Student,Fall,None
1000001056,10/28/2023 16:45,Andrea Anderson,"['Insect Repellent', 'Toothpaste', 'Butter', 'Feminine Hygiene Products']",6,72.17,Debit Card,Dallas,Warehouse Club,TRUE,Middle-Aged,Winter,None
1000001057,4/23/2024 20:43,Christopher Maldonado,"['Apple', 'Hand Sanitizer', 'Yogurt', 'Toothbrush', 'Carrots']",5,56.67,Mobile Payment,Dallas,Warehouse Club,FALSE,Professional,Summer,BOGO (Buy One Get One)
1000001058,11/29/2021 2:56,Ryan Carroll,"['Diapers', 'Sponges', 'Cereal']",8,19.5,Mobile Payment,New York,Department Store,TRUE,Homemaker,Winter,None
1000001059,11/28/2021 8:13,Denise King,['Air Freshener'],5,6.41,Mobile Payment,San Francisco,Specialty Store,FALSE,Homemaker,Summer,None
1000001060,5/7/2023 4:12,Juan Murray,['Insect Repellent'],2,58.19,Credit Card,San Francisco,Convenience Store,TRUE,Middle-Aged,Fall,Discount on Selected Items
1000001061,4/28/2021 10:37,Pamela Douglas,"['Baby Wipes', 'Beef', 'Feminine Hygiene Products', 'Tea', 'Butter']",4,19.21,Debit Card,Atlanta,Convenience Store,FALSE,Professional,Summer,Discount on Selected Items
1000001062,9/10/2020 8:45,William Mcclain,"['Olive Oil', 'Mustard', 'Pancake Mix']",4,24.9,Credit Card,Miami,Department Store,FALSE,Teenager,Winter,BOGO (Buy One Get One)
1000001063,5/8/2024 15:05,Amy Pena,"['Rice', 'Beef']",1,45.06,Cash,Boston,Warehouse Club,FALSE,Young Adult,Winter,BOGO (Buy One Get One)
1000001064,8/10/2021 7:20,Diane Wright,"['Cereal Bars', 'Rice', 'Shower Gel', 'Potatoes']",7,20.49,Credit Card,Miami,Pharmacy,FALSE,Senior Citizen,Spring,None
1000001065,2/4/2020 6:45,Robert Haynes,"['Mop', 'Vacuum Cleaner', 'Potatoes', 'Honey']",7,47.71,Mobile Payment,Houston,Pharmacy,TRUE,Professional,Spring,BOGO (Buy One Get One)
1000001066,5/16/2021 9:38,Jason Jones,"['Soap', 'Cereal']",9,96.6,Credit Card,New York,Department Store,TRUE,Student,Winter,Discount on Selected Items
1000001067,7/24/2022 3:04,Angela Rubio,"['Paper Towels', 'Paper Towels', 'Dishware']",1,22.3,Mobile Payment,Chicago,Specialty Store,TRUE,Student,Winter,BOGO (Buy One Get One)
1000001068,2/27/2021 17:50,Megan Huber,['Ice Cream'],5,50.23,Mobile Payment,New York,Warehouse Club,FALSE,Professional,Winter,Discount on Selected Items
1000001069,11/16/2021 8:32,Derrick Dalton,['Toilet Paper'],3,69.66,Cash,New York,Supermarket,FALSE,Student,Summer,None
1000001070,7/7/2023 17:42,Michael Harris,"['Tuna', 'Orange', 'Hair Gel']",3,30.22,Mobile Payment,Atlanta,Supermarket,TRUE,Homemaker,Winter,Discount on Selected Items
1000001071,4/24/2023 14:41,Matthew Hall,"['Salmon', 'Cheese', 'Eggs', 'Orange', 'Air Freshener']",5,72.69,Cash,Houston,Convenience Store,TRUE,Young Adult,Winter,None
1000001072,7/17/2022 20:10,Miguel Morrow,['Shampoo'],2,13.56,Debit Card,San Francisco,Department Store,TRUE,Teenager,Spring,Discount on Selected Items
1000001073,10/19/2020 9:31,Gina Morris,"['Onions', 'Potatoes', 'Cheese', 'Water', 'Ketchup']",5,23.24,Credit Card,Atlanta,Warehouse Club,FALSE,Professional,Winter,BOGO (Buy One Get One)
1000001074,4/3/2022 4:09,Cory Hughes,['Broom'],4,60.25,Credit Card,Chicago,Warehouse Club,TRUE,Senior Citizen,Winter,None
1000001075,9/11/2023 0:44,John Smith,"['Ironing Board', 'Extension Cords', 'Spinach', 'Hair Gel', 'Rice']",5,51.77,Debit Card,New York,Department Store,FALSE,Teenager,Summer,Discount on Selected Items
1000001076,4/11/2024 4:55,Cameron Edwards,"['Cleaning Rags', 'Onions', 'Vacuum Cleaner', 'Coffee']",7,85.64,Debit Card,San Francisco,Supermarket,TRUE,Young Adult,Fall,Discount on Selected Items
1000001077,7/10/2022 14:01,Jeffery James,"['Sponges', 'Syrup']",4,80.21,Debit Card,Atlanta,Specialty Store,FALSE,Senior Citizen,Winter,None
1000001078,11/13/2021 22:43,James Williams,"['Tissues', 'Dishware', 'Toothpaste', 'Toothpaste', 'Ironing Board']",2,62.6,Cash,Boston,Department Store,FALSE,Middle-Aged,Spring,BOGO (Buy One Get One)
1000001079,8/8/2020 4:37,Kim Rivera,"['Vacuum Cleaner', 'Baby Wipes', 'Water', 'Sponges']",8,63.68,Cash,New York,Warehouse Club,FALSE,Senior Citizen,Spring,BOGO (Buy One Get One)
1000001080,1/10/2020 19:59,Brenda Perez,"['Shower Gel', 'Milk', 'Onions']",4,69.43,Cash,Seattle,Warehouse Club,FALSE,Student,Fall,None
1000001081,11/15/2020 20:07,Carrie Sandoval,"['Mustard', 'Beef', 'Carrots', 'Cheese', 'Milk']",6,67.38,Credit Card,Boston,Department Store,TRUE,Senior Citizen,Fall,Discount on Selected Items
1000001082,3/9/2021 4:41,Melissa Cowan,"['Dish Soap', 'Light Bulbs']",5,66.44,Credit Card,New York,Department Store,FALSE,Professional,Spring,BOGO (Buy One Get One)
1000001083,4/11/2021 14:51,Lauren Mejia,"['Dish Soap', 'Syrup', 'Ironing Board', 'Tissues', 'Dishware']",6,6.17,Cash,Chicago,Pharmacy,FALSE,Homemaker,Summer,None
1000001084,4/9/2020 0:40,Stephen Medina,"['Salmon', 'Shower Gel']",6,19.91,Cash,New York,Warehouse Club,TRUE,Middle-Aged,Spring,Discount on Selected Items
1000001085,3/24/2024 9:39,Tracy Haas,"['Diapers', 'Carrots', 'Toothpaste', 'Cleaning Spray', 'Baby Wipes']",3,98.56,Debit Card,Boston,Warehouse Club,FALSE,Middle-Aged,Fall,BOGO (Buy One Get One)
1000001086,3/20/2021 20:53,James Thomas,"['Shrimp', 'Eggs']",5,35.71,Debit Card,Los Angeles,Convenience Store,FALSE,Senior Citizen,Fall,BOGO (Buy One Get One)
1000001087,8/31/2023 2:36,Mr. Shane Price,"['Canned Soup', 'Hand Sanitizer', 'Soap', 'Hand Sanitizer', 'Lawn Mower']",5,61.27,Cash,San Francisco,Department Store,FALSE,Middle-Aged,Summer,BOGO (Buy One Get One)
1000001088,10/16/2020 7:18,Christina Young,"['Toothpaste', 'Bath Towels', 'Dustpan', 'Cheese', 'Beef']",9,68.97,Cash,Atlanta,Department Store,FALSE,Professional,Spring,BOGO (Buy One Get One)
1000001089,4/15/2020 9:53,Laura Thompson,['Chicken'],9,51.93,Credit Card,Los Angeles,Pharmacy,FALSE,Student,Summer,None
1000001090,7/7/2020 8:05,Julie Abbott,"['Trash Cans', 'Ketchup', 'Paper Towels']",4,91.37,Cash,New York,Convenience Store,FALSE,Homemaker,Fall,Discount on Selected Items
1000001091,7/29/2020 2:48,Faith Tapia,"['Broom', 'Insect Repellent', 'BBQ Sauce']",4,92.28,Credit Card,Boston,Department Store,TRUE,Middle-Aged,Winter,Discount on Selected Items
1000001092,2/14/2023 23:23,Thomas Gomez,"['Cheese', 'Cheese', 'Tissues', 'Canned Soup']",10,85.1,Mobile Payment,San Francisco,Convenience Store,TRUE,Young Adult,Summer,Discount on Selected Items
1000001093,3/24/2021 2:36,Marcus Maxwell DDS,"['Cleaning Spray', 'Yogurt']",8,61.96,Cash,Atlanta,Pharmacy,TRUE,Professional,Spring,None
1000001094,12/19/2023 20:25,Catherine Davidson,"['Milk', 'Shampoo', 'Bath Towels', 'Salmon', 'Banana']",4,13.14,Mobile Payment,Houston,Convenience Store,TRUE,Senior Citizen,Spring,Discount on Selected Items
1000001095,9/14/2023 9:17,Jordan Wells,"['Power Strips', 'Deodorant']",6,34.92,Cash,Atlanta,Convenience Store,TRUE,Homemaker,Spring,Discount on Selected Items
1000001096,8/24/2022 18:41,Brett Pearson,"['Eggs', 'Toothpaste']",9,7.61,Debit Card,Dallas,Specialty Store,TRUE,Young Adult,Fall,BOGO (Buy One Get One)
1000001097,4/29/2022 14:51,Andrea Adams,"['Pickles', 'Dish Soap']",4,58.37,Credit Card,Los Angeles,Pharmacy,FALSE,Retiree,Summer,BOGO (Buy One Get One)
1000001098,7/10/2021 18:36,Shawn Ryan,['Paper Towels'],7,24.28,Credit Card,Miami,Department Store,FALSE,Professional,Spring,None
1000001099,11/25/2023 7:36,Dustin Campbell,"['Carrots', 'Canned Soup', 'Chicken', 'Ice Cream']",5,97.38,Mobile Payment,Chicago,Pharmacy,FALSE,Homemaker,Fall,None
1000001100,1/18/2022 11:21,Yolanda Jackson,"['Tea', 'Toothbrush', 'Soda', 'Spinach']",3,22.08,Mobile Payment,Dallas,Pharmacy,TRUE,Middle-Aged,Summer,BOGO (Buy One Get One)
1000001101,1/26/2024 16:58,Mary Thornton,"['Yogurt', 'Insect Repellent', 'Eggs']",2,44.4,Debit Card,Boston,Supermarket,TRUE,Student,Winter,Discount on Selected Items
1000001102,2/1/2021 13:05,Anthony Knapp,"['Dish Soap', 'Yogurt', 'Tea']",1,46.93,Mobile Payment,New York,Department Store,FALSE,Senior Citizen,Summer,Discount on Selected Items
1000001103,3/10/2023 23:21,Elizabeth Wilcox,['Shaving Cream'],6,60.29,Cash,Dallas,Department Store,TRUE,Homemaker,Spring,Discount on Selected Items
1000001104,10/7/2020 9:54,Gregory Evans,"['Syrup', 'Cleaning Rags']",2,71.09,Debit Card,Houston,Warehouse Club,TRUE,Senior Citizen,Summer,Discount on Selected Items
1000001105,6/17/2022 17:45,Kimberly Andrews,['Garden Hose'],1,65.51,Cash,Seattle,Specialty Store,TRUE,Professional,Spring,BOGO (Buy One Get One)
1000001106,10/1/2022 3:10,Michael Lopez,"['Pickles', 'Potatoes', 'Tissues']",4,76.47,Cash,Chicago,Department Store,FALSE,Student,Spring,None
1000001107,10/26/2023 8:38,Aaron Morgan,['Trash Cans'],1,43.16,Debit Card,Atlanta,Specialty Store,TRUE,Middle-Aged,Winter,Discount on Selected Items
1000001108,6/6/2022 15:48,Kevin Glass,"['Ironing Board', 'Coffee', 'Cereal', 'Honey', 'Pickles']",4,81.32,Mobile Payment,San Francisco,Supermarket,FALSE,Retiree,Winter,None
1000001109,3/1/2021 4:52,Marvin Day,['Toilet Paper'],6,66.1,Mobile Payment,Seattle,Specialty Store,TRUE,Professional,Winter,None
1000001110,12/18/2023 8:16,Douglas Hicks,"['Butter', 'Pickles', 'Cleaning Rags']",6,26.99,Debit Card,Dallas,Department Store,TRUE,Student,Summer,BOGO (Buy One Get One)
1000001111,3/19/2024 11:16,Anthony Sims,"['Coffee', 'Iron']",10,73.56,Debit Card,San Francisco,Warehouse Club,TRUE,Student,Spring,None
1000001112,1/21/2020 18:25,Tracey Montoya,"['Orange', 'Plant Fertilizer', 'Paper Towels', 'Dishware', 'Carrots']",6,59.37,Mobile Payment,Miami,Department Store,TRUE,Homemaker,Spring,None
1000001113,2/29/2024 21:10,Kelly Tran,"['Bread', 'Cheese', 'Garden Hose', 'Water']",9,96.51,Mobile Payment,Dallas,Supermarket,TRUE,Student,Spring,BOGO (Buy One Get One)
1000001114,7/17/2023 18:26,Eric Gray,"['Soda', 'Bread', 'Spinach', 'Yogurt', 'Salmon']",9,51.63,Mobile Payment,Seattle,Department Store,FALSE,Student,Winter,BOGO (Buy One Get One)
1000001115,1/13/2022 20:50,Alexander Maldonado,"['Toothpaste', 'Olive Oil']",9,58.08,Credit Card,Los Angeles,Department Store,FALSE,Homemaker,Winter,BOGO (Buy One Get One)
1000001116,12/16/2022 1:22,Mrs. Kimberly Johnson,"['Onions', 'Dishware', 'Air Freshener']",9,82.68,Debit Card,Boston,Warehouse Club,TRUE,Student,Summer,BOGO (Buy One Get One)
1000001117,5/26/2020 2:11,Darlene Harris,"['Light Bulbs', 'Cereal Bars']",9,50.68,Credit Card,Miami,Convenience Store,FALSE,Senior Citizen,Fall,None
1000001118,3/13/2022 15:43,Barry Palmer,"['Broom', 'Power Strips', 'Air Freshener', 'Air Freshener']",6,97.03,Credit Card,New York,Specialty Store,FALSE,Professional,Fall,Discount on Selected Items
1000001119,10/18/2023 19:48,Andrew Lawrence,['Spinach'],4,70.27,Mobile Payment,Seattle,Department Store,FALSE,Teenager,Winter,None
1000001120,11/23/2023 5:07,Joann Hopkins,"['Cereal', 'Honey', 'BBQ Sauce']",8,6.67,Mobile Payment,Los Angeles,Convenience Store,FALSE,Professional,Fall,Discount on Selected Items
1000001121,3/7/2021 1:24,Andrea Stevens,"['Hair Gel', 'Yogurt']",2,43.34,Mobile Payment,Chicago,Convenience Store,TRUE,Student,Fall,BOGO (Buy One Get One)
1000001122,8/16/2022 13:00,Jeremy Tanner,"['Sponges', 'Pickles', 'Butter', 'Milk', 'Hair Gel']",4,30.69,Credit Card,Boston,Warehouse Club,TRUE,Homemaker,Fall,BOGO (Buy One Get One)
1000001123,9/11/2022 12:28,Sabrina Hill,"['Extension Cords', 'Dustpan', 'Toothbrush', 'Extension Cords']",8,98.6,Mobile Payment,Dallas,Supermarket,FALSE,Middle-Aged,Fall,Discount on Selected Items
1000001124,9/27/2020 8:57,Melissa Cooper,"['Toothbrush', 'Extension Cords']",5,90.1,Mobile Payment,Chicago,Supermarket,TRUE,Young Adult,Summer,BOGO (Buy One Get One)
1000001125,9/9/2021 13:46,Susan Patterson,"['Orange', 'Dustpan', 'Deodorant', 'Laundry Detergent']",9,87.36,Mobile Payment,Miami,Specialty Store,TRUE,Professional,Fall,BOGO (Buy One Get One)
1000001126,5/17/2022 8:15,Amanda Thomas,"['Rice', 'Tissues', 'Rice', 'Dishware']",8,32.17,Credit Card,Dallas,Department Store,TRUE,Retiree,Winter,BOGO (Buy One Get One)
1000001127,9/30/2021 10:14,Dwayne Perez,"['Toothpaste', 'Toothbrush', 'Rice', 'Yogurt']",8,16.6,Cash,Chicago,Warehouse Club,FALSE,Student,Fall,BOGO (Buy One Get One)
1000001128,4/26/2020 23:59,Megan Proctor,"['Cereal Bars', 'Cereal', 'Cereal Bars', 'Carrots', 'Apple']",9,7.85,Debit Card,Chicago,Warehouse Club,FALSE,Homemaker,Winter,None
1000001129,11/24/2022 23:38,Joseph Hall,"['Banana', 'Coffee', 'Plant Fertilizer', 'Vinegar', 'Chips']",7,90.36,Cash,Boston,Pharmacy,TRUE,Young Adult,Spring,BOGO (Buy One Get One)
1000001130,10/25/2023 8:54,Molly Wood,"['Shaving Cream', 'Eggs', 'Eggs', 'Diapers', 'Feminine Hygiene Products']",8,73.2,Mobile Payment,Atlanta,Warehouse Club,FALSE,Teenager,Summer,None
1000001131,3/24/2024 18:41,Michael Green,"['BBQ Sauce', 'Trash Bags', 'Hand Sanitizer']",6,38.61,Debit Card,Miami,Pharmacy,TRUE,Retiree,Spring,BOGO (Buy One Get One)
1000001132,11/19/2021 17:39,Jessica Perez,"['Ketchup', 'Shampoo', 'Lawn Mower']",4,93.06,Credit Card,Atlanta,Pharmacy,FALSE,Student,Summer,Discount on Selected Items
1000001133,1/18/2024 18:14,Keith Thompson,"['Toothpaste', 'Shaving Cream', 'Butter']",7,14.64,Debit Card,Houston,Warehouse Club,TRUE,Young Adult,Winter,None
1000001134,3/20/2020 15:16,Jay Vang,"['Soap', 'Beef', 'Bread', 'Tomatoes']",9,92.82,Cash,Miami,Convenience Store,FALSE,Homemaker,Spring,None
1000001135,7/13/2022 0:18,Elizabeth Knapp,"['Shrimp', 'Tea', 'Dishware', 'Deodorant']",5,38.9,Mobile Payment,New York,Warehouse Club,FALSE,Professional,Summer,Discount on Selected Items
1000001136,2/7/2021 21:35,Michael Mcneil,"['Iron', 'Tissues']",9,12.12,Cash,Chicago,Supermarket,TRUE,Professional,Winter,Discount on Selected Items
