ID,Nama Pelanggan,Tanggal Pembelian,Jumlah Pembelian
ID01780,Drs. Laila Rajasa,2024-09-28,474053
ID01781,Adhiarja Ardianto,2024-09-13,491984
ID01782,Drs. Devi Nurdiyanti,2025-04-12,47728
ID01783,Harimurti Yolanda,2024-05-19,44455
ID01784,Malik Sihotang,2025-03-01,195460
ID01785,Karen Kurniawan,2024-03-25,593707
ID01786,Irsad Yulianti,2024-05-11,701442
ID01787,Tgk. Hana Nasyiah,2025-04-12,912153
ID01788,Padmi Utama,2025-02-26,827241
ID01789,Tgk. Sabrina Widodo,2025-04-28,327765
ID01790,"Sutan Hendri Puspasari, M.Pd",2024-09-03,937675
ID01791,Elma Uwais,2025-02-16,750356
ID01792,Dr. Jayadi Ramadan,2024-05-31,182117
ID01793,Ratih Situmorang,2025-01-17,525353
ID01794,"H. Hasta Mandala, S.IP",2025-03-21,461601
ID01795,"Ghaliyati Hassanah, S.E.",2024-06-22,151021
ID01796,Dariati Melani,2025-02-15,337637
ID01797,Winda Sirait,2024-02-28,760490
ID01798,"Dr. Luwes Habibi, S.E.",2024-08-27,417980
ID01799,Siska Ardianto,2024-02-08,521133
ID01800,"R. Ridwan Maulana, M.Kom.",2024-03-13,811123
ID01801,drg. Clara Haryanto,2025-01-21,124695
ID01802,Gawati Uwais,2024-04-25,606487
ID01803,Lulut Firgantoro,2025-03-16,717814
ID01804,"Kiandra Wacana, M.Ak",2024-12-12,524382
ID01805,"Karma Suwarno, M.Ak",2025-01-05,702142
ID01806,Warsita Natsir,2024-12-11,590684
ID01807,"Jumari Farida, S.Ked",2024-07-22,728666
ID01808,Soleh Wahyuni,2025-03-09,575593
ID01809,"Dr. Edison Nababan, S.Gz",2025-02-15,610005
ID01810,"Drs. Kajen Maryati, S.H.",2024-10-12,502640
ID01811,R. Samiah Firgantoro,2024-07-06,509028
ID01812,Halima Yolanda,2024-02-16,599567
ID01813,Candrakanta Irawan,2025-02-08,905852
ID01814,Victoria Wacana,2024-07-21,173903
ID01815,Salsabila Widodo,2024-01-08,541297
ID01816,Rini Pangestu,2024-05-15,68444
ID01817,Dt. Okto Hidayat,2024-10-01,420396
ID01818,Kunthara Suryono,2024-03-04,286185
ID01819,"Yance Purwanti, M.Farm",2024-08-20,528721
ID01820,Jelita Saefullah,2024-07-07,629755
ID01821,Luluh Nababan,2024-12-10,406149
ID01822,Latika Permata,2025-01-18,656908
ID01823,Elon Natsir,2024-12-10,719348
ID01824,Ophelia Kurniawan,2024-05-14,379899
ID01825,R. Jefri Sihombing,2024-10-26,813702
ID01826,Calista Mulyani,2024-07-14,308254
ID01827,Paulin Permata,2025-02-25,346050
ID01828,Talia Handayani,2024-11-22,74407
ID01829,Padmi Laksmiwati,2025-04-26,39514
ID01830,"Sutan Praba Sirait, M.M.",2024-07-09,629145
ID01831,"Jagaraga Rahmawati, S.Ked",2024-02-25,57310
ID01832,Calista Rajata,2024-12-11,144425
ID01833,Harjaya Usada,2024-04-29,887589
ID01834,"Sutan Murti Pradana, S.Psi",2024-08-29,394208
ID01835,Kamila Maryati,2024-01-13,375823
ID01836,Dt. Naradi Saptono,2024-11-13,858878
ID01837,Edward Iswahyudi,2025-03-28,788103
ID01838,Samiah Siregar,2025-04-27,622333
ID01839,Kadir Nugroho,2024-10-14,38206
ID01840,Iriana Thamrin,2024-06-16,812364
ID01841,Tugiman Pertiwi,2025-04-13,944640
ID01842,Elvina Zulaika,2024-11-08,665520
ID01843,Jamil Pangestu,2024-04-23,367833
ID01844,Oman Permadi,2024-11-27,409060
ID01845,"Tgk. Farhunnisa Pradana, S.Kom",2024-02-02,112078
ID01846,"R.A. Zalindra Safitri, S.I.Kom",2024-11-21,458945
ID01847,Prayogo Kurniawan,2025-02-25,371908
ID01848,Viman Hutapea,2024-08-25,384725
ID01849,"Yahya Wijayanti, M.Kom.",2025-04-10,441939
ID01850,Cut Vanesa Namaga,2024-12-24,378332
ID01851,Samsul Laksmiwati,2024-06-03,69191
ID01852,Raina Sihotang,2024-11-28,703360
ID01853,Ratih Saefullah,2024-07-28,266092
ID01854,Elvina Melani,2024-02-29,269642
ID01855,Lala Prasetya,2024-03-12,256019
ID01856,"Drs. Cagak Habibi, M.TI.",2024-01-24,689564
ID01857,"dr. Jati Namaga, S.Gz",2025-04-29,337260
ID01858,Tgk. Hartana Natsir,2024-01-20,631314
ID01859,Devi Maryati,2024-06-04,99067
ID01860,Iriana Anggriawan,2024-09-09,964612
ID01861,Mursita Pranowo,2024-02-29,731411
ID01862,Ratna Januar,2024-02-19,78681
ID01863,Karen Suryatmi,2024-04-30,921149
ID01864,"Tgk. Fitria Pudjiastuti, S.T.",2025-03-30,329723
ID01865,Embuh Halimah,2024-10-02,130031
ID01866,dr. Karimah Nashiruddin,2024-03-10,363993
ID01867,Lintang Pranowo,2024-07-17,188026
ID01868,Tira Wahyudin,2024-08-20,30669
ID01869,Zulaikha Wacana,2024-07-08,574570
ID01870,Mila Najmudin,2024-12-09,351958
ID01871,R. Ratih Pradana,2025-01-15,49193
ID01872,"Puti Tantri Saputra, S.H.",2024-12-22,493298
ID01873,dr. Sabri Wibowo,2025-04-29,699719
ID01874,Cakrabuana Maryadi,2024-10-03,915307
ID01875,Yani Anggriawan,2024-08-02,452995
ID01876,Imam Mandasari,2024-10-27,605642
ID01877,Tugiman Usamah,2025-01-15,549764
ID01878,Dr. Najib Sihotang,2025-01-07,955196
ID01879,"drg. Eja Ramadan, M.Pd",2024-03-20,451631
ID01880,"Ir. Alika Widodo, S.IP",2025-03-29,289570
ID01881,"Elisa Halim, S.Kom",2024-07-31,31393
ID01882,"Tgk. Nabila Usamah, S.IP",2024-12-01,739765
ID01883,Uli Sitorus,2024-02-20,502516
ID01884,Karen Tarihoran,2025-03-02,626551
ID01885,Dr. Wardi Rajasa,2024-09-07,33316
ID01886,Ayu Zulkarnain,2024-11-11,341889
ID01887,Gara Wastuti,2024-07-27,406086
ID01888,R.A. Ratih Permata,2025-04-25,608059
ID01889,"Martaka Nasyiah, S.E.",2024-05-23,419260
ID01890,"T. Garang Simbolon, M.TI.",2024-01-17,348083
ID01891,Vicky Hassanah,2024-12-19,610350
ID01892,Harjaya Susanti,2024-07-08,112472
ID01893,Malika Usamah,2024-04-21,857591
ID01894,Taswir Marbun,2024-08-15,522081
ID01895,"Respati Sirait, S.Farm",2024-08-15,114917
ID01896,"Luwar Pertiwi, S.Sos",2024-04-30,734423
ID01897,"Puti Cindy Marpaung, S.Psi",2025-03-13,717905
ID01898,Galar Simanjuntak,2024-07-04,225910
ID01899,"Erik Santoso, M.Ak",2024-02-20,362287
ID01900,"Harto Saputra, M.M.",2024-12-17,530860
ID01901,"Tgk. Pangeran Rahmawati, M.TI.",2024-07-07,537191
ID01902,Laras Marbun,2024-10-05,860874
ID01903,Sabar Damanik,2025-04-06,812059
ID01904,Ozy Prakasa,2024-11-26,709806
ID01905,"Dwi Hutapea, S.Kom",2024-07-02,366032
ID01906,Hasta Jailani,2024-02-01,184721
ID01907,Atma Kusmawati,2024-07-22,654693
ID01908,Dt. Akarsana Widodo,2024-05-21,324070
ID01909,KH. Bakda Jailani,2024-04-07,390983
ID01910,Raina Mangunsong,2024-03-03,467169
ID01911,Marwata Wibisono,2025-04-30,221559
ID01912,Ghaliyati Prayoga,2025-03-10,531091
ID01913,"Intan Handayani, S.E.I",2025-02-25,676311
ID01914,Karsa Narpati,2024-08-20,898494
ID01915,Anom Wijayanti,2024-02-16,835386
ID01916,Zelda Simbolon,2024-12-05,88979
ID01917,"Dr. Nadia Namaga, S.T.",2024-04-18,891202
ID01918,drg. Cahya Namaga,2024-11-24,901640
ID01919,Lantar Riyanti,2024-11-23,571862
ID01920,Siti Usada,2024-11-01,234479
ID01921,drg. Paramita Uyainah,2024-01-11,311314
ID01922,"Kasusra Saragih, S.I.Kom",2024-01-26,288035
ID01923,Puput Pradana,2025-02-06,59840
ID01924,"R. Ilyas Samosir, S.I.Kom",2024-06-19,321762
ID01925,Hana Mangunsong,2024-05-04,611380
ID01926,Ajeng Adriansyah,2024-03-05,431556
ID01927,KH. Samsul Mansur,2025-02-06,853687
ID01928,Irma Halimah,2024-10-16,246858
ID01929,Dt. Malik Lestari,2024-04-15,664911
ID01930,"drg. Eja Anggriawan, S.Farm",2024-02-05,788974
ID01931,"T. Lembah Pradipta, S.Ked",2025-02-28,106424
ID01932,Tgk. Dacin Zulkarnain,2025-01-26,762570
ID01933,dr. Harto Prayoga,2024-10-10,895194
ID01934,Nasrullah Yuliarti,2024-04-16,616279
ID01935,Yance Waluyo,2024-10-27,109335
ID01936,Eluh Hutapea,2024-04-20,630615
ID01937,Sari Permadi,2025-02-20,363200
ID01938,KH. Raharja Suryatmi,2025-03-21,296643
ID01939,"H. Mahdi Saputra, S.Pd",2024-04-29,80537
ID01940,"Paiman Nasyidah, S.T.",2024-06-17,603943
ID01941,Fitriani Hidayat,2025-01-31,850104
ID01942,Cahya Siregar,2024-03-16,566860
ID01943,Makuta Hasanah,2025-02-07,508355
ID01944,Dr. Humaira Oktaviani,2025-04-06,457852
ID01945,Fitriani Sinaga,2024-11-01,229927
ID01946,Cakrawangsa Hardiansyah,2024-01-02,374187
ID01947,Dt. Cengkir Jailani,2024-05-21,844301
ID01948,Hasna Mahendra,2025-03-15,90385
ID01949,"Maida Anggriawan, S.H.",2024-03-15,693185
ID01950,Cakrawangsa Budiman,2024-03-07,873752
ID01951,Gasti Siregar,2024-10-03,326509
ID01952,Ira Mandasari,2024-05-08,539152
ID01953,Malika Firmansyah,2025-02-12,853187
ID01954,Cindy Maulana,2024-03-30,324477
ID01955,Emas Wijaya,2024-02-26,463939
ID01956,Kenari Halimah,2024-12-04,705684
ID01957,Dadi Ramadan,2025-03-19,576176
ID01958,"drg. Yance Budiman, S.IP",2024-01-14,338574
ID01959,"H. Drajat Winarno, M.M.",2024-03-08,219795
ID01960,Okto Firmansyah,2024-01-08,444439
ID01961,Jagaraga Kuswoyo,2024-07-02,431843
ID01962,Ir. Daniswara Kusmawati,2025-02-08,273470
ID01963,Sabrina Saragih,2025-02-07,665322
ID01964,Endah Usamah,2024-05-01,550403
ID01965,"Azalea Pudjiastuti, M.TI.",2024-10-28,485244
ID01966,Dono Laksmiwati,2024-06-14,714181
ID01967,"Emin Napitupulu, S.I.Kom",2024-01-09,810527
ID01968,Saka Widiastuti,2024-03-30,584160
ID01969,Balidin Prakasa,2024-05-15,199373
ID01970,"Ibrahim Simbolon, S.Ked",2024-01-27,933687
ID01971,Putu Saefullah,2024-03-05,29506
ID01972,Puti Lala Prasasta,2025-01-14,668342
ID01973,Artanto Prastuti,2024-08-03,747496
ID01974,"H. Jaswadi Riyanti, S.E.I",2024-09-26,551300
ID01975,Vera Irawan,2024-02-28,914616
ID01976,Candrakanta Mandasari,2025-01-16,205600
ID01977,Mahfud Safitri,2024-02-02,614864
ID01978,Vanya Utami,2024-08-31,533452
ID01979,Asmuni Tamba,2024-08-17,233297
ID01980,"Candra Nasyiah, S.IP",2025-02-02,702905
ID01981,Jinawi Pradipta,2024-07-04,873930
ID01982,Puti Yuliarti,2024-09-19,788261
ID01983,"Tgk. Reksa Farida, S.Kom",2024-10-30,993672
ID01984,Malik Waluyo,2024-02-25,499994
ID01985,Tari Mansur,2024-08-19,290951
ID01986,Azalea Laksita,2024-09-14,992686
ID01987,"Maida Purwanti, S.Pd",2024-04-23,678914
ID01988,H. Jindra Nainggolan,2025-04-29,568596
ID01989,R. Puji Tampubolon,2024-11-10,858228
ID01990,Uchita Hastuti,2024-01-23,654268
ID01991,Yance Rahimah,2025-01-07,904199
ID01992,"Drs. Elisa Hidayat, M.TI.",2025-02-05,816479
ID01993,Ihsan Sihombing,2025-04-10,960886
ID01994,"Tgk. Puput Utama, M.M.",2025-03-19,464793
ID01995,Prayoga Uyainah,2024-12-03,990036
ID01996,dr. Oskar Nashiruddin,2024-09-23,603616
ID01997,Lukman Utama,2024-06-03,771911
ID01998,"Drs. Digdaya Sinaga, S.Pt",2024-08-22,667203
ID01999,"Kawaya Wibisono, S.Kom",2024-11-25,72790
ID02000,Ir. Jamal Puspasari,2024-01-16,557639
ID02001,Luwar Suryono,2024-02-01,220394
ID02002,Laila Yuniar,2024-09-02,391969
ID02003,Carla Kuswoyo,2025-03-09,494952
ID02004,Ir. Bagas Gunawan,2024-07-24,164920
ID02005,"R. Elma Firmansyah, S.Kom",2024-08-06,262050
ID02006,Jayeng Nababan,2024-12-17,167782
ID02007,Anggabaya Pertiwi,2024-02-25,792692
ID02008,"Raihan Wibisono, M.Kom.",2024-09-08,728596
ID02009,Drs. Nardi Rahayu,2024-12-30,812716
ID02010,Alika Utama,2025-04-10,324861
ID02011,Luluh Hidayanto,2024-08-15,895126
ID02012,Wadi Pranowo,2024-02-07,466538
ID02013,"Joko Hutapea, M.M.",2025-04-05,440189
ID02014,"Ir. Aswani Tarihoran, M.Pd",2024-02-11,344132
ID02015,"Lidya Uwais, S.Gz",2024-06-13,911970
ID02016,"Ir. Hasna Nuraini, S.Gz",2024-11-07,880542
ID02017,"Belinda Sihombing, S.Pt",2024-03-16,965397
ID02018,Yosef Maryati,2024-02-03,77557
ID02019,Baktianto Pradipta,2024-03-05,674721
ID02020,dr. Dadap Nababan,2024-05-20,223446
ID02021,Ir. Drajat Purnawati,2024-11-15,897060
ID02022,"Warta Nugroho, M.Pd",2024-11-20,442472
ID02023,"Puti Agustina, S.IP",2024-10-26,289901
ID02024,"Ir. Koko Tamba, M.M.",2024-10-07,873723
ID02025,"Salwa Aryani, S.IP",2024-12-30,310988
ID02026,Prima Najmudin,2024-06-15,687424
ID02027,dr. Johan Sirait,2024-07-14,178384
ID02028,"Candrakanta Nasyidah, M.Ak",2024-11-01,278903
ID02029,Kamila Sihotang,2024-09-28,730219
ID02030,Tgk. Surya Wahyudin,2024-05-30,640437
ID02031,Vanesa Usada,2024-08-20,257600
ID02032,Yunita Sinaga,2024-09-15,435581
ID02033,R.A. Padmi Palastri,2024-11-05,260067
ID02034,Harimurti Pudjiastuti,2024-08-08,129074
ID02035,"Hamima Tarihoran, M.M.",2024-02-20,167246
ID02036,Lala Adriansyah,2025-02-10,211238
ID02037,"Ami Suryono, M.Ak",2024-12-25,39049
ID02038,Karja Mansur,2024-02-28,267516
ID02039,Agnes Salahudin,2025-03-12,845762
ID02040,Dariati Sihotang,2024-12-01,877412
ID02041,Prasetyo Saefullah,2024-11-29,335625
ID02042,Dr. Kala Pertiwi,2025-03-25,496706
ID02043,R. Cinta Firgantoro,2025-01-28,518960
ID02044,Kani Mangunsong,2024-10-09,597019
ID02045,Eman Utama,2025-01-04,467318
ID02046,R.A. Gina Rajasa,2025-03-19,452519
ID02047,"T. Bakiman Pertiwi, S.Sos",2024-04-20,688346
ID02048,R.A. Uchita Hutagalung,2024-08-08,959648
ID02049,"Jane Laksmiwati, S.E.",2024-08-19,48801
ID02050,Yunita Permata,2025-03-30,221802
ID02051,"Puti Rina Yuniar, S.Pd",2024-04-26,177099
ID02052,Opan Permata,2024-07-30,295959
ID02053,Cindy Hakim,2024-06-22,153057
ID02054,"Tgk. Gantar Fujiati, S.Farm",2025-02-27,40557
ID02055,"Puti Vera Pradana, M.Ak",2024-08-20,280948
ID02056,Mahesa Usamah,2024-07-23,838028
ID02057,Anastasia Samosir,2024-07-31,852570
ID02058,Dt. Galuh Namaga,2025-01-08,301265
ID02059,R. Jane Mardhiyah,2024-02-18,700666
ID02060,"Gawati Mangunsong, S.Gz",2024-06-09,587457
ID02061,"Opan Wijaya, M.M.",2024-08-06,194533
ID02062,"Drs. Kamal Mayasari, S.Pt",2024-06-09,685591
ID02063,Ian Siregar,2024-12-06,903933
ID02064,"dr. Cakrajiya Mustofa, S.Psi",2024-05-10,54283
ID02065,Jaswadi Pertiwi,2024-07-10,767568
ID02066,"Alika Pudjiastuti, S.Sos",2024-03-19,519442
ID02067,Chelsea Wacana,2024-12-17,830231
ID02068,dr. Prayitna Mustofa,2025-04-17,30875
ID02069,"R.M. Jaya Purwanti, S.Kom",2024-08-30,68014
ID02070,Lala Yulianti,2024-02-04,911339
ID02071,R.A. Putri Susanti,2024-02-16,950054
ID02072,"Paramita Prayoga, S.H.",2025-03-01,98006
ID02073,Emas Astuti,2024-02-13,339153
ID02074,Silvia Permata,2024-02-17,640823
ID02075,Balidin Winarsih,2024-08-09,322453
ID02076,Lintang Utama,2024-02-19,919295
ID02077,Fitriani Sinaga,2025-01-16,76670
ID02078,Rina Yolanda,2025-01-13,954321
ID02079,Prasetya Samosir,2024-07-09,436777
ID02080,Gara Susanti,2025-02-19,950334
ID02081,"Dr. Sarah Maulana, M.M.",2024-03-07,391088
ID02082,Wahyu Pradipta,2024-10-11,714299
ID02083,Mahdi Wahyudin,2024-01-31,699365
ID02084,Praba Hutasoit,2024-10-27,938744
ID02085,Okta Habibi,2024-10-14,104693
ID02086,Warta Safitri,2024-10-14,426174
ID02087,Taswir Suwarno,2024-06-17,998977
ID02088,Gangsa Kusumo,2024-12-09,890605
ID02089,Mila Halimah,2024-03-03,769414
ID02090,Gamblang Pranowo,2024-07-29,893687
ID02091,"Paulin Prabowo, S.Kom",2024-06-30,157388
ID02092,Dr. Pardi Rajata,2025-03-23,257507
ID02093,drg. Luthfi Megantara,2024-12-06,127369
ID02094,"Tami Winarsih, S.Ked",2025-04-26,608708
ID02095,Restu Wijayanti,2025-01-19,780158
ID02096,Dt. Dodo Narpati,2024-08-04,534548
ID02097,Edi Pangestu,2025-03-20,988253
ID02098,"H. Lasmanto Saputra, S.Gz",2025-04-13,136502
ID02099,Safina Anggriawan,2025-01-04,557312
ID02100,Harsanto Wijayanti,2024-01-27,706482
ID02101,Salimah Wahyuni,2024-05-27,879250
ID02102,Zelaya Kurniawan,2024-11-03,618614
ID02103,Erik Yulianti,2024-06-08,822767
ID02104,Gina Wibowo,2024-06-29,986806
ID02105,H. Baktiadi Sihotang,2024-02-23,560775
ID02106,Zelaya Riyanti,2024-10-22,274039
ID02107,R. Cengkir Napitupulu,2024-09-16,530566
ID02108,drg. Kanda Damanik,2024-04-18,937533
ID02109,Dirja Nuraini,2024-03-20,104632
ID02110,Juli Lestari,2024-12-02,259641
ID02111,Uli Manullang,2024-09-03,638958
ID02112,Ganjaran Thamrin,2024-04-24,138216
ID02113,Sari Sihombing,2025-03-09,820749
ID02114,Jais Saefullah,2024-02-25,855872
ID02115,"Dt. Luis Rajasa, S.Sos",2024-06-28,338634
ID02116,"Cut Puti Setiawan, S.H.",2025-03-08,355281
ID02117,Ganep Wijaya,2024-10-11,882765
ID02118,"Cahyo Irawan, S.Sos",2024-07-07,622710
ID02119,Ir. Luwar Utami,2024-02-28,783048
ID02120,"Darsirah Agustina, S.H.",2025-01-25,418892
ID02121,R. Maria Saragih,2024-05-22,854986
ID02122,dr. Melinda Namaga,2024-10-20,794727
ID02123,Danang Yolanda,2024-04-25,790097
ID02124,Laksana Namaga,2025-02-17,257399
ID02125,"Raharja Pangestu, S.E.I",2024-08-07,990942
ID02126,Shakila Novitasari,2025-03-08,453410
ID02127,Irfan Maulana,2024-10-14,238598
ID02128,"Wardi Pratiwi, S.E.",2025-01-27,161286
ID02129,Betania Puspita,2025-02-23,122002
ID02130,H. Banara Nashiruddin,2024-11-14,193662
ID02131,Zalindra Maulana,2024-11-10,234509
ID02132,"Ana Simanjuntak, S.Farm",2024-12-11,297883
ID02133,Ilsa Handayani,2024-11-25,470823
ID02134,"Yuni Uyainah, S.T.",2024-10-12,438212
ID02135,Prayogo Nainggolan,2024-01-14,276659
ID02136,Cahyadi Nashiruddin,2024-11-07,914816
ID02137,Prabowo Suryatmi,2025-04-20,628115
ID02138,Tgk. Rachel Purnawati,2024-12-02,68642
ID02139,R.A. Rina Pradipta,2025-02-28,524178
ID02140,Mahfud Dongoran,2024-12-21,569383
ID02141,Cindy Kuswandari,2024-05-16,402906
ID02142,Jefri Suartini,2024-01-15,743602
ID02143,Tania Yulianti,2024-04-02,128448
ID02144,Fitria Wibisono,2024-05-19,341863
ID02145,Nabila Mandala,2024-12-25,582255
ID02146,Dadi Prasetyo,2025-01-25,454366
ID02147,Hasan Budiman,2024-06-07,507920
ID02148,Laras Prasetya,2025-04-16,725903
ID02149,"Salsabila Pangestu, S.Kom",2024-06-22,268313
ID02150,Cecep Farida,2024-06-28,301224
ID02151,"Ir. Nurul Simbolon, M.M.",2024-01-04,932152
ID02152,Irsad Waskita,2024-04-02,832370
ID02153,"Dt. Lulut Wibowo, S.Psi",2025-03-21,992486
ID02154,Rahmi Pertiwi,2024-03-14,161950
ID02155,Drs. Paramita Yuniar,2024-10-16,390631
ID02156,"Winda Firgantoro, M.TI.",2024-12-02,508306
ID02157,Jabal Hasanah,2024-07-24,760435
ID02158,"Cut Hesti Maryati, M.Pd",2024-02-05,395602
ID02159,Unjani Gunarto,2024-03-13,871264
ID02160,dr. Kariman Usamah,2025-01-14,333141
ID02161,Dadap Siregar,2024-11-20,32097
ID02162,Lala Sihombing,2024-01-16,686748
ID02163,"T. Jail Marbun, S.Farm",2024-02-16,959201
ID02164,Rahmi Habibi,2025-01-17,645242
ID02165,"Padma Megantara, M.M.",2024-09-28,46500
ID02166,"Hj. Mila Iswahyudi, M.TI.",2024-04-20,892348
ID02167,Cemeti Padmasari,2024-07-11,785369
ID02168,"Puji Mansur, S.Sos",2024-08-02,704391
ID02169,Janet Hartati,2024-08-20,847750
ID02170,Cemani Hasanah,2024-06-23,996550
ID02171,R.A. Mutia Iswahyudi,2024-03-21,67328
ID02172,Janet Yulianti,2024-07-08,734233
ID02173,"Wulan Marpaung, S.IP",2024-06-08,972023
ID02174,Balijan Hartati,2025-01-04,837119
ID02175,"Gilang Hutasoit, M.TI.",2024-06-15,714222
ID02176,"Kiandra Melani, M.Ak",2025-02-01,261318
ID02177,Harja Pudjiastuti,2025-04-27,275271
ID02178,Aurora Narpati,2024-10-17,589577
ID02179,Padmi Wahyuni,2024-11-01,413376
ID02180,"R. Elisa Maulana, S.E.",2024-02-13,334291
ID02181,"H. Aslijan Andriani, S.Pd",2025-03-28,679986
ID02182,Titi Hassanah,2024-01-27,744649
ID02183,Sari Najmudin,2024-03-20,390481
ID02184,Uda Mustofa,2024-03-21,957028
ID02185,Ade Oktaviani,2025-01-21,861706
ID02186,"T. Adinata Haryanti, M.Kom.",2024-11-12,728534
ID02187,"Dr. Puji Ardianto, M.Ak",2024-01-26,137982
ID02188,Gilda Pratama,2024-12-11,570894
ID02189,Hj. Nabila Hasanah,2024-02-11,919066
ID02190,Maimunah Hutapea,2024-05-19,257864
ID02191,Ir. Agnes Prasasta,2024-08-14,909308
ID02192,T. Lukman Utami,2024-12-04,473892
ID02193,Sutan Asirwanda Nashiruddin,2024-08-05,417341
ID02194,Asman Yolanda,2024-09-05,18248
ID02195,Ani Maulana,2024-11-06,963983
ID02196,"Cut Salwa Permata, M.Ak",2024-08-14,422064
ID02197,Julia Irawan,2024-07-31,982561
ID02198,Balangga Agustina,2024-05-19,972515
ID02199,Caraka Wulandari,2024-04-20,277946
ID02200,Rahmi Wijayanti,2025-01-21,325504
ID02201,"Tira Riyanti, M.Farm",2024-09-19,104634
ID02202,"Dr. Cecep Hasanah, M.Farm",2024-02-28,991805
ID02203,Ani Iswahyudi,2024-06-25,872671
ID02204,"T. Gaman Uwais, S.Sos",2024-08-08,803423
ID02205,"Puti Vanya Aryani, M.Pd",2024-02-26,256898
ID02206,Erik Halimah,2024-05-25,321870
ID02207,Banawi Saefullah,2024-12-13,230606
ID02208,Paramita Zulkarnain,2024-12-13,911163
ID02209,Sutan Mursinin Pranowo,2024-10-30,943491
ID02210,Cut Cici Pertiwi,2024-09-06,178010
ID02211,"Siti Nuraini, S.Pt",2024-09-26,970381
ID02212,Tari Suartini,2024-12-07,470163
ID02213,"H. Edward Aryani, M.Ak",2024-06-06,672021
ID02214,"dr. Hana Novitasari, M.Farm",2024-01-24,342591
ID02215,dr. Diah Susanti,2024-04-22,932188
ID02216,Dr. Putri Usamah,2024-07-21,861703
ID02217,Nilam Najmudin,2024-11-02,813986
ID02218,R.A. Titin Siregar,2024-01-29,685733
ID02219,Abyasa Lazuardi,2024-01-04,436024
ID02220,Jaka Utami,2024-04-14,837659
ID02221,"R. Okto Pranowo, M.Ak",2024-06-03,45527
ID02222,Laras Gunawan,2025-04-29,297348
ID02223,Kamaria Purwanti,2024-04-18,918533
ID02224,"Ir. Danuja Anggriawan, S.Kom",2025-01-27,93985
ID02225,"Intan Rajasa, S.Pt",2024-03-11,873185
ID02226,Ifa Mayasari,2025-01-26,827319
ID02227,Tgk. Pranata Ardianto,2024-05-10,996180
ID02228,Mahfud Sitorus,2024-05-28,525576
ID02229,Lala Purnawati,2024-06-16,503975
ID02230,Cut Zahra Natsir,2024-03-02,782739
ID02231,Gamblang Sirait,2024-01-04,443021
ID02232,"Jatmiko Kusmawati, S.Gz",2024-09-11,981502
ID02233,"Cahya Laksmiwati, S.E.I",2025-01-17,892023
ID02234,"Jagaraga Nasyiah, S.Psi",2024-08-08,358884
ID02235,Violet Zulkarnain,2024-03-30,762233
ID02236,"Amelia Nurdiyanti, S.Pd",2024-03-07,452882
ID02237,Hj. Iriana Puspita,2024-07-13,929350
ID02238,Dt. Daniswara Permata,2024-09-29,973165
ID02239,"Gamblang Thamrin, S.Pt",2024-12-26,870085
ID02240,Estiono Dabukke,2024-04-27,115272
ID02241,Keisha Utami,2024-09-13,874446
ID02242,R.M. Kenzie Sudiati,2024-10-13,178132
ID02243,Fitria Riyanti,2025-03-02,742411
ID02244,Saka Samosir,2024-12-08,283646
ID02245,"Zamira Sihotang, S.Gz",2025-02-16,540930
ID02246,Laras Irawan,2024-06-30,79591
ID02247,Gilda Wahyudin,2024-02-06,378948
ID02248,Yance Sihombing,2024-07-22,451314
ID02249,Karna Sihombing,2025-03-17,641364
ID02250,Balidin Wahyudin,2025-01-14,774654
ID02251,"Dt. Prayogo Pangestu, S.Pt",2024-01-22,862941
ID02252,Ophelia Dongoran,2024-08-11,584334
ID02253,"drg. Utama Mardhiyah, S.E.I",2024-01-10,783624
ID02254,Ganep Laksmiwati,2024-08-23,352641
ID02255,"Paramita Saragih, S.Psi",2025-04-16,485279
ID02256,Pranawa Januar,2024-02-09,738980
ID02257,"Drs. Shania Mustofa, S.Kom",2025-03-17,38679
ID02258,"Ani Haryanti, S.Sos",2024-06-09,808989
ID02259,"Zelaya Nurdiyanti, S.IP",2024-10-21,64629
ID02260,Galang Gunawan,2024-08-07,682528
ID02261,"Samsul Riyanti, S.Pt",2024-10-20,682758
ID02262,Nadia Gunawan,2024-07-26,202664
ID02263,Karma Wahyuni,2024-12-29,670766
ID02264,"Ira Damanik, M.Farm",2024-11-23,474943
ID02265,"T. Manah Pranowo, S.Psi",2024-08-01,839443
ID02266,Dadi Suwarno,2024-05-28,682240
ID02267,Patricia Simanjuntak,2024-02-28,152703
ID02268,"drg. Mumpuni Lazuardi, S.T.",2024-07-26,13225
ID02269,Candrakanta Saefullah,2024-01-11,430124
ID02270,Aditya Oktaviani,2024-06-15,219794
ID02271,Dr. Baktiono Putra,2024-03-28,668816
ID02272,Tgk. Kunthara Simanjuntak,2025-02-14,330389
ID02273,Dinda Suryono,2025-04-30,338961
ID02274,R.A. Ella Hidayanto,2024-11-12,613779
ID02275,Rahmi Sirait,2024-08-23,96226
ID02276,drg. Asirwanda Mustofa,2025-03-01,126211
ID02277,Jarwi Wulandari,2024-12-19,175488
ID02278,Balamantri Winarno,2025-04-15,271728
ID02279,Bakianto Aryani,2024-07-04,551448
ID02280,Elma Riyanti,2024-02-15,758226
ID02281,Hj. Zalindra Hassanah,2024-08-11,814894
ID02282,dr. Ira Sitorus,2025-03-08,880969
